route,language,page_family,efr_score,locale_percentile,family_percentile,measured_weight,unmeasured_dimensions,status,word_count,dim_formulaicPhraseDensity,dim_formulaicSyntax,dim_genericIntroductions,dim_promotionalVagueness,dim_specificityDeficit,dim_crossPageSameness,dim_structuralTemplate,dim_punctuationFingerprint,dim_rhythmRepetition,forbidden_count,discouraged_count,density_limited_count,search_protected_count,emdash_count,negative_parallelism,triads,rhetorical_questions,distinct_specific_facts,sentences,closest_page,closest_jaccard,structure_shared_with,top_recurring_patterns,ranking_sensitivity,sensitivity_evidence,likely_upstream_source,recommended_action,confidence
/library/rocket-emoji/,en,library,16.9,71.9,63.3,100,,scored,433,0,1.05,0,0,9.16,0,4.44,1,1.25,8,0,0,5,8,0,9,0,0,10,,,75,EFR-F-001x8,unknown,no performance overlay supplied,template shared with 75 same-locale library pages,no action,medium
/library/rodri-emoji-combos/,en,library,24.9,97.1,95,100,,scored,197,0,0.94,0,0,9.16,5.77,7.34,0,1.69,3,0,0,5,3,0,4,0,0,8,library/pedri-emoji-combos/index.html,0.5847,124,EFR-F-001x3,unknown,no performance overlay supplied,template shared with 124 same-locale library pages,conservative page edit,medium
/library/rodrygo-emoji-combos/,en,library,27,99.2,98.5,100,,scored,193,0,1.04,0,0,9.16,7.9,7.34,0,1.56,3,0,0,5,3,0,4,0,0,8,library/vinicius-emoji-combos/index.html,0.6344,124,EFR-F-001x3,unknown,no performance overlay supplied,template shared with 124 same-locale library pages,deeper content improvement,medium
/library/ronaldo-emoji-combos/,en,library,18.2,81.4,68.9,95,rhythmRepetition,scored,201,0,0.84,0,0,9.16,0,7.34,0,n/a,3,0,0,5,3,0,4,0,0,7,,,124,EFR-F-001x3,unknown,no performance overlay supplied,template shared with 124 same-locale library pages,monitor,low
/library/sad-emoji/,en,library,7.2,35.9,27.2,100,,scored,302,0,0.03,0,0,0,0,4.44,1.48,1.25,6,0,0,4,6,0,5,0,1,10,,,75,EFR-F-001x6,unknown,no performance overlay supplied,template shared with 75 same-locale library pages,no action,medium
/library/sad-kaomoji/,en,library,6.3,32.5,22.5,100,,scored,303,0,0,0,0,0,0,1.42,3.72,1.14,8,0,0,9,8,0,4,0,1,11,,,24,EFR-F-001x8,unknown,no performance overlay supplied,template shared with 24 same-locale library pages,no action,medium
/library/saka-emoji-combos/,en,library,24.8,97,94.7,100,,scored,195,0,0.99,0,0,9.16,5.77,7.34,0,1.56,3,0,0,5,3,0,4,0,0,8,library/kane-emoji-combos/index.html,0.5847,124,EFR-F-001x3,unknown,no performance overlay supplied,template shared with 124 same-locale library pages,conservative page edit,medium
/library/salah-emoji-combos/,en,library,23.8,95.2,90.5,100,,scored,196,0,0.96,0,0,9.16,4.74,7.34,0,1.56,3,0,0,5,3,0,4,0,0,8,library/pedri-emoji-combos/index.html,0.5607,124,EFR-F-001x3,unknown,no performance overlay supplied,template shared with 124 same-locale library pages,conservative page edit,medium
/library/salute-emoji/,en,library,17.3,75.3,64.8,100,,scored,324,0,1.25,0,0,9.16,0,4.44,0,2.5,4,0,0,4,4,0,7,0,0,10,,,75,EFR-F-001x4,unknown,no performance overlay supplied,template shared with 75 same-locale library pages,monitor,low
/library/saudi-arabia-emoji-combos/,en,library,19.8,85.9,75.7,95,rhythmRepetition,scored,209,0,0,0,0,9.16,2.31,7.34,0,n/a,3,0,0,5,3,0,2,0,0,7,library/nigeria-emoji-combos/index.html,0.5039,124,EFR-F-001x3,unknown,no performance overlay supplied,template shared with 124 same-locale library pages,monitor,low
/library/scared-emoji/,en,library,5.8,29.2,19.5,100,,scored,317,0,0,0,0,0,0,4.44,0.07,1.25,5,0,0,4,5,0,5,0,1,10,,,75,EFR-F-001x5,unknown,no performance overlay supplied,template shared with 75 same-locale library pages,no action,medium
/library/school-education-emojis/,en,library,27.2,99.4,99.1,100,,scored,290,6.9,3.55,0,0,9.16,0,4.44,1.76,1.36,6,1,0,6,6,0,9,0,0,11,,,75,EFR-F-001x6 EFR-D-001x1,unknown,no performance overlay supplied,template shared with 75 same-locale library pages,deeper content improvement,medium
/library/scotland-emoji-combos/,en,library,22.3,91.6,86.4,95,rhythmRepetition,scored,200,0,0,0,0,9.16,3.18,7.34,1.52,n/a,4,0,0,5,4,0,2,0,0,7,library/greece-emoji-combos/index.html,0.5242,124,EFR-F-001x4,unknown,no performance overlay supplied,template shared with 124 same-locale library pages,editorial review,low
/library/seahorse-emoji/,en,library,13.9,63.1,52.1,100,,scored,421,0,3,0,0,1.24,0,4.44,4.44,0.78,12,0,0,4,12,0,2,1,1,16,,,75,EFR-F-001x12,unknown,no performance overlay supplied,template shared with 75 same-locale library pages,no action,medium
/library/seasonal-emoji-combos/,en,library,16.3,69.9,60.9,100,,scored,317,0,2.9,0,0,9.16,0,0.06,0,4.17,4,0,0,6,4,0,9,0,0,12,,,1,EFR-F-001x4,unknown,no performance overlay supplied,,no action,medium
/library/senegal-emoji-combos/,en,library,17.4,76.4,65.1,95,rhythmRepetition,scored,205,0,0,0,0,9.16,0,7.34,0,n/a,3,0,0,5,3,0,3,0,0,7,,,124,EFR-F-001x3,unknown,no performance overlay supplied,template shared with 124 same-locale library pages,monitor,low
/library/serbia-emoji-combos/,en,library,21.6,90.1,83.1,95,rhythmRepetition,scored,197,0,0,0,0,9.16,2.4,7.34,1.63,n/a,4,0,0,5,4,0,3,0,0,7,library/portugal-emoji-combos/index.html,0.506,124,EFR-F-001x4,unknown,no performance overlay supplied,template shared with 124 same-locale library pages,editorial review,low
/library/shocked-emoji/,en,library,17.2,73.8,64.2,100,,scored,274,0,0,0,0,9.16,0,4.44,2.17,1.39,6,0,0,5,6,0,3,0,0,9,,,75,EFR-F-001x6,unknown,no performance overlay supplied,template shared with 75 same-locale library pages,no action,medium
/library/shocked-kaomoji/,en,library,13.2,59.8,49.1,100,,scored,245,0,0,0,0,0,0,7.34,4.46,1.39,7,0,0,8,7,0,4,0,1,9,,,124,EFR-F-001x7,unknown,no performance overlay supplied,template shared with 124 same-locale library pages,no action,medium
/library/shrug-kaomoji/,en,library,21.7,90.5,84,100,,scored,263,0,0,0,0,9.16,0,7.34,3.79,1.39,7,0,0,10,7,0,1,0,0,9,,,124,EFR-F-001x7,unknown,no performance overlay supplied,template shared with 124 same-locale library pages,editorial review,low
/library/sick-emoji/,en,library,5.6,27.9,17.2,100,,scored,342,0,0,0,0,0,0,4.44,0,1.14,4,0,0,4,4,0,4,0,1,11,,,75,EFR-F-001x4,unknown,no performance overlay supplied,template shared with 75 same-locale library pages,no action,medium
/library/side-eye-emoji/,en,library,5.7,28.4,18.3,100,,scored,295,0,0,0,0,0,0,4.44,0,1.25,2,0,0,6,2,0,3,0,1,10,,,75,EFR-F-001x2,unknown,no performance overlay supplied,template shared with 75 same-locale library pages,no action,medium
/library/sigh-emoji/,en,library,8.8,42.5,34.3,100,,scored,388,0,0,0,0,0.57,0,4.44,2.62,1.14,9,0,0,5,9,0,5,0,1,11,,,75,EFR-F-001x9,unknown,no performance overlay supplied,template shared with 75 same-locale library pages,no action,medium
/library/skull-ascii-art/,en,library,12.7,57.7,47,100,,scored,300,0,0,0,0,0,0,7.34,3.81,1.56,8,0,0,9,8,0,3,0,4,8,,,124,EFR-F-001x8,unknown,no performance overlay supplied,template shared with 124 same-locale library pages,no action,medium
/library/skull-emoji/,en,library,9.9,47.6,38.8,100,,scored,381,0,4.36,0,0,0,0,4.44,0,1.14,4,0,0,5,4,0,3,1,2,11,,,75,EFR-F-001x4,unknown,no performance overlay supplied,template shared with 75 same-locale library pages,no action,medium
/library/slash-backslash-symbols/,en,library,2.6,7.9,5,100,,scored,320,0,0,0,0,0,0,0.06,1.09,1.47,6,0,0,19,6,0,4,0,7,17,,,1,EFR-F-001x6,unknown,no performance overlay supplied,,no action,medium
/library/sleepy-kaomoji/,en,library,12.9,58.5,47.9,100,,scored,252,0,0,0,0,0,0,7.34,4.19,1.39,7,0,0,8,7,0,4,0,1,9,,,124,EFR-F-001x7,unknown,no performance overlay supplied,template shared with 124 same-locale library pages,no action,medium
/library/smiley-face-guide/,en,library,1.5,3.3,2.4,100,,scored,304,0,0,0,0,0,0,0.47,0,1.04,4,0,0,7,4,0,5,0,1,12,,,8,EFR-F-001x4,unknown,no performance overlay supplied,,no action,medium
/library/smirk-emoji/,en,library,7.8,38.8,30.5,100,,scored,360,0,0,0,0,0,0,4.44,2.28,1.04,8,0,0,4,8,0,4,0,1,12,,,75,EFR-F-001x8,unknown,no performance overlay supplied,template shared with 75 same-locale library pages,no action,medium
