mode,dpi,colour,style,width_mm,colour_after,width_after_mm,nominal_tone,g0_continuity,g0_peak_tone_median,raster_fidelity,rendered_wcag_cr,nominal_wcag_cr,tone_per_mm,pc1_continuity,pc1_peak_tone_median,pc2_continuity,pc2_peak_tone_median,pc3_continuity,pc3_peak_tone_median
OPACITY_GROUP_45,300,guide_grey,dashed,0.1,#9e9e9e,0.1,0.171176,0,0.133795,0.781618,1.35825,1.49699,0.0149907,0,0.0679751,0,0.0676312,0,0.0678384
OPACITY_GROUP_45,300,guide_grey,dashed,0.18,#9e9e9e,0.18,0.171176,1,0.173318,1.01251,1.49699,1.49699,0.0336297,0,0.0695925,0,0.068829,0,0.067444
OPACITY_GROUP_45,300,guide_grey,dashed,0.25,#9e9e9e,0.25,0.171176,1,0.173318,1.01251,1.49699,1.49699,0.0446035,0,0.0724665,0,0.0680763,0,0.0672595
OPACITY_GROUP_45,300,guide_grey,dashed,0.35,#9e9e9e,0.35,0.171176,1,0.173318,1.01251,1.49699,1.49699,0.0592778,0.00235294,0.0844967,0,0.0676332,0,0.0681911
OPACITY_GROUP_45,300,guide_grey,dashed,0.5,#9e9e9e,0.5,0.171176,1,0.173318,1.01251,1.49699,1.49699,0.0846993,0.0447059,0.107759,0,0.0682503,0,0.0686024
OPACITY_GROUP_45,300,guide_grey,dashed,0.75,#9e9e9e,0.75,0.171176,1,0.173318,1.01251,1.49699,1.49699,0.128722,0.116471,0.126115,0,0.0681294,0,0.0681499
OPACITY_GROUP_45,300,trace_grey,solid,0.05,#c4c4c4,0.05,0.104118,0,0.0511804,0.491563,1.11949,1.27146,0.00566138,0,0.0679229,0,0.0678911,0,0.0677853
OPACITY_GROUP_45,300,trace_grey,solid,0.1,#c4c4c4,0.1,0.104118,0,0.0780316,0.749456,1.19214,1.27146,0.0112889,0,0.0682442,0,0.068216,0,0.0674759
OPACITY_GROUP_45,300,trace_grey,solid,0.18,#c4c4c4,0.18,0.104118,0,0.106113,1.01916,1.27146,1.27146,0.0202731,0,0.0680116,0,0.0678325,0,0.0684424
OPACITY_GROUP_45,300,trace_grey,solid,0.25,#c4c4c4,0.25,0.104118,0,0.106113,1.01916,1.27146,1.27146,0.0273329,0,0.0686672,0,0.0678565,0,0.0681109
OPACITY_GROUP_45,300,trace_grey,solid,0.35,#c4c4c4,0.35,0.104118,0,0.106113,1.01916,1.27146,1.27146,0.0382416,0,0.0688961,0,0.0682823,0,0.0685107
OPACITY_GROUP_45,300,trace_grey,solid,0.5,#c4c4c4,0.5,0.104118,0,0.106113,1.01916,1.27146,1.27146,0.0515279,0,0.0688242,0,0.0678137,0,0.0675426
OPACITY_GROUP_45,300,trace_grey,solid,0.75,#c4c4c4,0.75,0.104118,0,0.106113,1.01916,1.27146,1.27146,0.0808217,0,0.0690872,0,0.0690235,0,0.0675806
OPACITY_GROUP_45,300,trace_grey,dashed,0.05,#c4c4c4,0.05,0.104118,0,0.0508112,0.488017,1.11949,1.27146,0.0053046,0,0.0679899,0,0.0677629,0,0.0675544
OPACITY_GROUP_45,300,trace_grey,dashed,0.1,#c4c4c4,0.1,0.104118,0,0.0829527,0.796721,1.20304,1.27146,0.0117056,0,0.0691725,0,0.0670533,0,0.0681407
OPACITY_GROUP_45,300,trace_grey,dashed,0.18,#c4c4c4,0.18,0.104118,0,0.106113,1.01916,1.27146,1.27146,0.0183487,0,0.0684063,0,0.0675459,0,0.0687451
OPACITY_GROUP_45,300,trace_grey,dashed,0.25,#c4c4c4,0.25,0.104118,0,0.106113,1.01916,1.27146,1.27146,0.0273329,0,0.0680618,0,0.0673987,0,0.0690573
OPACITY_GROUP_45,300,trace_grey,dashed,0.35,#c4c4c4,0.35,0.104118,0,0.106113,1.01916,1.27146,1.27146,0.0386583,0,0.0684763,0,0.0679954,0,0.0685737
OPACITY_GROUP_45,300,trace_grey,dashed,0.5,#c4c4c4,0.5,0.104118,0,0.106113,1.01916,1.27146,1.27146,0.0542856,0,0.0684944,0,0.0668512,0,0.0692146
OPACITY_GROUP_45,300,trace_grey,dashed,0.75,#c4c4c4,0.75,0.104118,0,0.106113,1.01916,1.27146,1.27146,0.0788972,0,0.0689355,0,0.0672277,0,0.0683525
OPACITY_GROUP_45,600,black,solid,0.05,#1a1a1a,0.05,0.404118,1,0.408535,1.01093,2.92098,2.8847,0.0172947,0,0.0757515,0,0.0757961,0,0.0754208
OPACITY_GROUP_45,600,black,solid,0.1,#1a1a1a,0.1,0.404118,1,0.408535,1.01093,2.92098,2.8847,0.0390261,0.00254022,0.0851235,0,0.0753324,0,0.0755951
OPACITY_GROUP_45,600,black,solid,0.18,#1a1a1a,0.18,0.404118,1,0.408535,1.01093,2.92098,2.8847,0.0736532,0.999153,0.210898,0,0.0779552,0,0.0752444
OPACITY_GROUP_45,600,black,solid,0.25,#1a1a1a,0.25,0.404118,1,0.408535,1.01093,2.92098,2.8847,0.103768,1,0.296038,0.414338,0.144938,0,0.0762203
OPACITY_GROUP_45,600,black,solid,0.35,#1a1a1a,0.35,0.404118,1,0.408535,1.01093,2.92098,2.8847,0.142832,1,0.36056,1,0.236772,0.0310471,0.105064
OPACITY_GROUP_45,600,black,solid,0.5,#1a1a1a,0.5,0.404118,1,0.408535,1.01093,2.92098,2.8847,0.203514,1,0.404593,1,0.327778,1,0.224608
OPACITY_GROUP_45,600,black,solid,0.75,#1a1a1a,0.75,0.404118,1,0.408535,1.01093,2.92098,2.8847,0.307282,1,0.427463,1,0.384016,1,0.325688
OPACITY_GROUP_45,600,black,dashed,0.05,#1a1a1a,0.05,0.404118,1,0.310404,0.768102,2.16873,2.8847,0.017615,0,0.07521,0,0.0758516,0,0.0757561
OPACITY_GROUP_45,600,black,dashed,0.1,#1a1a1a,0.1,0.404118,1,0.408535,1.01093,2.92098,2.8847,0.0435384,0.0141093,0.0985161,0,0.0753165,0,0.0751021
OPACITY_GROUP_45,600,black,dashed,0.18,#1a1a1a,0.18,0.404118,1,0.408535,1.01093,2.92098,2.8847,0.0736532,0.998824,0.209053,0,0.0778948,0,0.0753717
OPACITY_GROUP_45,600,black,dashed,0.25,#1a1a1a,0.25,0.404118,1,0.408535,1.01093,2.92098,2.8847,0.0997459,1,0.283382,0.22281,0.131775,0,0.0745881
OPACITY_GROUP_45,600,black,dashed,0.35,#1a1a1a,0.35,0.404118,1,0.408535,1.01093,2.92098,2.8847,0.143001,1,0.359601,1,0.236471,0.0258671,0.103521
OPACITY_GROUP_45,600,black,dashed,0.5,#1a1a1a,0.5,0.404118,1,0.408535,1.01093,2.92098,2.8847,0.203514,1,0.404807,1,0.32669,1,0.2229
OPACITY_GROUP_45,600,black,dashed,0.75,#1a1a1a,0.75,0.404118,1,0.408535,1.01093,2.92098,2.8847,0.30715,1,0.427521,1,0.384422,1,0.323994
OPACITY_GROUP_45,600,guide_grey,solid,0.05,#9e9e9e,0.05,0.171176,0,0.129612,0.757182,1.34536,1.49699,0.00930064,0,0.0756728,0,0.0757957,0,0.0760577
OPACITY_GROUP_45,600,guide_grey,solid,0.1,#9e9e9e,0.1,0.171176,1,0.173318,1.01251,1.49699,1.49699,0.018488,0,0.0758822,0,0.0759812,0,0.0754296
OPACITY_GROUP_45,600,guide_grey,solid,0.18,#9e9e9e,0.18,0.171176,1,0.173318,1.01251,1.49699,1.49699,0.031312,0,0.0757765,0.000282247,0.0761082,0,0.0757684
OPACITY_GROUP_45,600,guide_grey,solid,0.25,#9e9e9e,0.25,0.171176,1,0.173318,1.01251,1.49699,1.49699,0.0423307,0.000282247,0.0797979,0,0.0754862,0,0.0751805
OPACITY_GROUP_45,600,guide_grey,solid,0.35,#9e9e9e,0.35,0.171176,1,0.173318,1.01251,1.49699,1.49699,0.0605284,0.0110076,0.0996475,0,0.0758766,0,0.0755726
OPACITY_GROUP_45,600,guide_grey,solid,0.5,#9e9e9e,0.5,0.171176,1,0.173318,1.01251,1.49699,1.49699,0.0880456,0.0798758,0.121985,0,0.0755392,0,0.0758954
OPACITY_GROUP_45,600,guide_grey,solid,0.75,#9e9e9e,0.75,0.171176,1,0.173318,1.01251,1.49699,1.49699,0.130218,0.21479,0.136004,0,0.075691,0,0.0752258
OPACITY_GROUP_45,600,guide_grey,dashed,0.05,#9e9e9e,0.05,0.171176,1,0.173318,1.01251,1.49699,1.49699,0.00916848,0,0.0749707,0,0.0757008,0,0.0760464
OPACITY_GROUP_45,600,guide_grey,dashed,0.1,#9e9e9e,0.1,0.171176,1,0.173318,1.01251,1.49699,1.49699,0.0168148,0,0.0757407,0,0.0744497,0,0.0752531
OPACITY_GROUP_45,600,guide_grey,dashed,0.18,#9e9e9e,0.18,0.171176,1,0.173318,1.01251,1.49699,1.49699,0.0311799,0,0.0758618,0,0.0760449,0,0.0752447
OPACITY_GROUP_45,600,guide_grey,dashed,0.25,#9e9e9e,0.25,0.171176,1,0.173318,1.01251,1.49699,1.49699,0.0440228,0.00117578,0.0815307,0,0.075385,0,0.0751758
OPACITY_GROUP_45,600,guide_grey,dashed,0.35,#9e9e9e,0.35,0.171176,1,0.173318,1.01251,1.49699,1.49699,0.0605284,0.00999412,0.100852,0,0.0767085,0,0.0751724
OPACITY_GROUP_45,600,guide_grey,dashed,0.5,#9e9e9e,0.5,0.171176,1,0.173318,1.01251,1.49699,1.49699,0.0863535,0.0670194,0.120757,0,0.0762718,0,0.0754088
OPACITY_GROUP_45,600,guide_grey,dashed,0.75,#9e9e9e,0.75,0.171176,1,0.173318,1.01251,1.49699,1.49699,0.128394,0.202822,0.135373,0,0.0758212,0,0.0754015
OPACITY_GROUP_45,600,trace_grey,solid,0.05,#c4c4c4,0.05,0.104118,0,0.106113,1.01916,1.27146,1.27146,0.00566267,0,0.0756756,0,0.0757769,0,0.0755497
OPACITY_GROUP_45,600,trace_grey,solid,0.1,#c4c4c4,0.1,0.104118,0,0.106113,1.01916,1.27146,1.27146,0.0101548,0,0.0755726,0,0.0755197,0,0.0755099
OPACITY_GROUP_45,600,trace_grey,solid,0.18,#c4c4c4,0.18,0.104118,0,0.106113,1.01916,1.27146,1.27146,0.019139,0,0.0759262,0,0.076013,0,0.075874
OPACITY_GROUP_45,600,trace_grey,solid,0.25,#c4c4c4,0.25,0.104118,0,0.106113,1.01916,1.27146,1.27146,0.0269345,0,0.0761462,0,0.0754133,0,0.0759231
OPACITY_GROUP_45,600,trace_grey,solid,0.35,#c4c4c4,0.35,0.104118,0,0.106113,1.01916,1.27146,1.27146,0.0370893,0,0.0755813,0,0.0757865,0,0.0753118
OPACITY_GROUP_45,600,trace_grey,solid,0.5,#c4c4c4,0.5,0.104118,0,0.106113,1.01916,1.27146,1.27146,0.052925,0,0.075936,0,0.0754063,0,0.0760749
OPACITY_GROUP_45,600,trace_grey,solid,0.75,#c4c4c4,0.75,0.104118,0,0.106113,1.01916,1.27146,1.27146,0.0796693,0,0.076992,0,0.0755657,0,0.0757983
OPACITY_GROUP_45,600,trace_grey,dashed,0.05,#c4c4c4,0.05,0.104118,0,0.0553018,0.531148,1.12949,1.27146,0.00468222,0,0.0752784,0,0.0751517,0,0.0751851
OPACITY_GROUP_45,600,trace_grey,dashed,0.1,#c4c4c4,0.1,0.104118,0,0.106113,1.01916,1.27146,1.27146,0.0101548,0,0.0756739,0,0.0762563,0.000587889,0.075345
OPACITY_GROUP_45,600,trace_grey,dashed,0.18,#c4c4c4,0.18,0.104118,0,0.106113,1.01916,1.27146,1.27146,0.0193291,0,0.0754294,0,0.0760173,0,0.0759955
OPACITY_GROUP_45,600,trace_grey,dashed,0.25,#c4c4c4,0.25,0.104118,0,0.106113,1.01916,1.27146,1.27146,0.0271428,0,0.0760542,0,0.0758778,0,0.0754713
OPACITY_GROUP_45,600,trace_grey,dashed,0.35,#c4c4c4,0.35,0.104118,0,0.106113,1.01916,1.27146,1.27146,0.0382781,0.000587889,0.0751184,0,0.0753202,0,0.0743741
OPACITY_GROUP_45,600,trace_grey,dashed,0.5,#c4c4c4,0.5,0.104118,0,0.106113,1.01916,1.27146,1.27146,0.052925,0,0.0751851,0,0.0755755,0,0.0754247
OPACITY_GROUP_45,600,trace_grey,dashed,0.75,#c4c4c4,0.75,0.104118,0,0.106113,1.01916,1.27146,1.27146,0.0798777,0,0.0759547,0,0.0754915,0,0.0750601
TINT_55,150,black,solid,0.05,#818181,0.05,0.494118,0,0.0745406,0.150856,1.18137,3.89573,0.0252444,0,0.0585786,0,0.0592837,0,0.0592497
TINT_55,150,black,solid,0.1,#818181,0.1,0.494118,1,0.207336,0.419608,1.63904,3.89573,0.0489993,0.00790068,0.0746682,0,0.0594257,0,0.0593345
TINT_55,150,black,solid,0.18,#818181,0.18,0.494118,1,0.494118,1,3.89573,3.89573,0.0836706,1,0.291184,0.241535,0.125845,0,0.0605067
TINT_55,150,black,solid,0.25,#818181,0.25,0.494118,1,0.494118,1,3.89573,3.89573,0.104837,1,0.317123,0.641084,0.162132,0,0.0616715
TINT_55,150,black,solid,0.35,#818181,0.35,0.494118,1,0.494118,1,3.89573,3.89573,0.168005,1,0.390682,1,0.279594,0.579007,0.157728
TINT_55,150,black,solid,0.5,#818181,0.5,0.494118,1,0.494118,1,3.89573,3.89573,0.25134,1,0.458956,1,0.391541,1,0.308202
TINT_55,150,black,solid,0.75,#818181,0.75,0.494118,1,0.494118,1,3.89573,3.89573,0.376682,1,0.508242,1,0.491877,1,0.460129
TINT_55,150,black,dashed,0.05,#818181,0.05,0.494118,0,0.140854,0.285061,1.38454,3.89573,0.0245127,0,0.0596872,0,0.059827,0,0.0591616
TINT_55,150,black,dashed,0.1,#818181,0.1,0.494118,1,0.234525,0.474634,1.76256,3.89573,0.0489732,0.0141176,0.0874934,0,0.0594759,0,0.0589818
TINT_55,150,black,dashed,0.18,#818181,0.18,0.494118,1,0.372041,0.752941,2.61498,3.89573,0.104998,1,0.235348,0.12,0.109556,0,0.0585294
TINT_55,150,black,dashed,0.25,#818181,0.25,0.494118,1,0.372041,0.752941,2.61498,3.89573,0.125998,1,0.279966,0.734118,0.167472,0.00470588,0.0681459
TINT_55,150,black,dashed,0.35,#818181,0.35,0.494118,1,0.494118,1,3.89573,3.89573,0.167836,1,0.391453,1,0.280704,0.583529,0.157516
TINT_55,150,black,dashed,0.5,#818181,0.5,0.494118,1,0.494118,1,3.89573,3.89573,0.251012,1,0.49048,1,0.447058,1,0.368746
TINT_55,150,black,dashed,0.75,#818181,0.75,0.494118,1,0.494118,1,3.89573,3.89573,0.376682,1,0.506619,1,0.490022,1,0.458375
TINT_55,150,guide_grey,solid,0.05,#cacaca,0.05,0.207843,0,0.0315263,0.151683,1.07131,1.63904,0.010005,0,0.0588983,0,0.0593407,0,0.0593731
TINT_55,150,guide_grey,solid,0.1,#cacaca,0.1,0.207843,0,0.0783699,0.377062,1.19214,1.63904,0.020583,0,0.0596067,0,0.0598063,0,0.0597838
TINT_55,150,guide_grey,solid,0.18,#cacaca,0.18,0.207843,1,0.207843,1,1.63904,1.63904,0.0438613,0,0.0717244,0,0.0586674,0,0.0605536
TINT_55,150,guide_grey,solid,0.25,#cacaca,0.25,0.207843,1,0.207843,1,1.63904,1.63904,0.0525278,0.00451467,0.0755492,0,0.0595502,0,0.0594261
TINT_55,150,guide_grey,solid,0.35,#cacaca,0.35,0.207843,1,0.207843,1,1.63904,1.63904,0.0702229,0.0316027,0.0957648,0,0.0597607,0,0.0586326
TINT_55,150,guide_grey,solid,0.5,#cacaca,0.5,0.207843,1,0.207843,1,1.63904,1.63904,0.106389,0.21219,0.129826,0,0.0601552,0,0.0600549
TINT_55,150,guide_grey,solid,0.75,#cacaca,0.75,0.207843,1,0.207843,1,1.63904,1.63904,0.158779,0.582393,0.155011,0.00225734,0.0687254,0,0.0601283
TINT_55,150,guide_grey,dashed,0.05,#cacaca,0.05,0.207843,0,0.0546098,0.262745,1.12949,1.63904,0.010578,0,0.0603064,0,0.0588763,0,0.0596715
TINT_55,150,guide_grey,dashed,0.1,#cacaca,0.1,0.207843,0,0.106774,0.513726,1.27146,1.63904,0.0207523,0,0.0607338,0,0.0595053,0,0.0609766
TINT_55,150,guide_grey,dashed,0.18,#cacaca,0.18,0.207843,1,0.156494,0.752941,1.43926,1.63904,0.0351661,0,0.0605795,0,0.0590025,0,0.0604817
TINT_55,150,guide_grey,dashed,0.25,#cacaca,0.25,0.207843,1,0.156494,0.752941,1.43926,1.63904,0.0529992,0,0.0696995,0,0.0601965,0,0.059771
TINT_55,150,guide_grey,dashed,0.35,#cacaca,0.35,0.207843,1,0.207843,1,1.63904,1.63904,0.0703609,0.0352941,0.0928544,0,0.0586157,0,0.0596933
TINT_55,150,guide_grey,dashed,0.5,#cacaca,0.5,0.207843,1,0.207843,1,1.63904,1.63904,0.105584,0.343529,0.140132,0,0.0628353,0,0.0605882
TINT_55,150,guide_grey,dashed,0.75,#cacaca,0.75,0.207843,1,0.207843,1,1.63904,1.63904,0.150084,0.447059,0.14775,0,0.0663521,0,0.0588583
TINT_55,150,trace_grey,solid,0.05,#dfdfdf,0.05,0.12549,0,0.0233449,0.186029,1.05284,1.33264,0.00592179,0,0.059597,0,0.0590736,0,0.0582192
TINT_55,150,trace_grey,solid,0.1,#dfdfdf,0.1,0.12549,0,0.0436447,0.347793,1.09987,1.33264,0.0126404,0,0.0592964,0,0.0590727,0,0.0592754
TINT_55,150,trace_grey,solid,0.18,#dfdfdf,0.18,0.12549,0,0.0939946,0.74902,1.2366,1.33264,0.0212497,0,0.0602672,0,0.0595202,0,0.0603814
TINT_55,150,trace_grey,solid,0.25,#dfdfdf,0.25,0.12549,0,0.12549,1,1.33264,1.33264,0.0319162,0,0.0603801,0,0.0609196,0,0.0608604
TINT_55,150,trace_grey,solid,0.35,#dfdfdf,0.35,0.12549,0,0.12549,1,1.33264,1.33264,0.0424993,0,0.0597439,0,0.0597441,0,0.0590753
